,link,title,country,region,date,lead_par
1364,https://www.theguardian.com/world/2022/mar/02/constant-shelling-as-russian-forces-lay-siege-to-key-ukrainian-cities-kyiv-mariupol,‘Constant shelling’ as Russian forces lay siege to key Ukrainian cities,Ukraine,N/A,2022-03-02T15:19:16Z,Officials say Russian troops shelling civilian sites  including residential blocks and hospitals
1365,https://www.theguardian.com/commentisfree/2022/mar/02/ukraine-attack-falters-putin-brutal-irrational-russia-chechnya-syria,As his attack falters Putin could become more brutal – and even more irrational | Mathieu Boulègue,Ukraine,N/A,2022-03-02T13:54:33Z,Russia is starting to reassess its objectives. Expect a return to tactics seen previously in the likes of Chechnya and Syria
1366,https://www.theguardian.com/australia-news/2022/mar/03/australian-christian-lobby-criticises-scott-morrison-for-saying-ukrainians-at-top-of-pile-for-visas,Australian Christian Lobby criticises Scott Morrison for saying Ukrainians at ‘top of pile’ for visas,Ukraine,N/A,2022-03-02T16:30:44Z,Group asks what message Australia is sending to people fleeing from ‘horrors of the Taliban’ in Afghanistan 
1367,https://www.theguardian.com/commentisfree/2022/feb/25/tories-oligarchs-london-government-putin-donations,It's Putin’s tale of two cities - London for his oligarchs Kyiv for his bombs | Marina Hyde,Ukraine,N/A,2022-02-25T15:23:45Z,Our capital pulls its punches when it comes to penalising Russia’s richest  but Putin shows no such mercy to Ukraine
1368,https://www.theguardian.com/commentisfree/2022/mar/07/russias-past-future-under-putin-soviet-repression,Now we know: Russia’s horrific past could become our future under Putin | Dmitry Glukhovsky,Ukraine,N/A,2022-03-07T06:00:37Z,My generation never suffered Soviet-era repression  but now we face the dilemma of previous generations: to acquiesce or fight back
1369,https://www.theguardian.com/world/2022/mar/30/hungary-accused-of-inflating-number-of-ukrainian-arrivals-to-seek-eu-funds,Hungary accused of inflating number of Ukrainian arrivals to seek EU funds,Ukraine,N/A,2022-03-31T09:14:50Z,Claim 540 000 refugees welcomed ‘misleading’ as most travelling on to other countries  say rights groups
1370,https://www.theguardian.com/business/2022/mar/16/alexei-mordashov-russia-richest-man-may-have-avoided-freeze-on-1bn-tui-shares,Alexei Mordashov Russia’s richest man may have avoided freeze on £1bn Tui shares,Ukraine,N/A,2022-03-16T15:56:26Z,Alexei Mordashov sold most of 34% stake in world’s biggest tourism operator to firm in British Virgin Islands
1371,https://www.theguardian.com/world/2022/mar/04/putin-wants-to-kill-us-totally-ukrainians-hold-firm-under-bombardment,‘Putin wants to kill us totally’: Ukrainians hold firm under bombardment,Ukraine,N/A,2022-03-04T15:52:16Z,From Kharkiv to Mykolaiv  the Russian onslaught has been fierce  but residents say they will not surrender
1372,https://www.theguardian.com/world/2022/mar/14/russian-tv-employee-interrupts-news-broadcast-marina-ovsyannikova,‘They’re lying to you’: Russian TV employee interrupts news broadcast,Ukraine,N/A,2022-03-14T20:49:02Z,Marina Ovsyannikova ran on to the set of the Channel One transmission shouting: ‘Stop the war. No to war’
1373,https://www.theguardian.com/world/2022/apr/07/video-appears-to-show-ukrainian-soldiers-shooting-russian-prisoners-of-war,Video appears to show Ukrainian soldiers shooting Russian prisoner of war,Ukraine,N/A,2022-04-07T18:12:43Z,The BBC has confirmed the location west of Kyiv and found satellite images showing bodies on the ground
1374,https://www.theguardian.com/commentisfree/2022/mar/02/ukraine-attack-falters-putin-brutal-irrational-russia-chechnya-syria,As his attack falters Putin could become more brutal – and even more irrational | Mathieu Boulègue,Ukraine,N/A,2022-03-02T13:54:33Z,Russia is starting to reassess its objectives. Expect a return to tactics seen previously in the likes of Chechnya and Syria
1375,https://www.theguardian.com/politics/2022/mar/30/staff-who-work-on-yachts-and-planes-of-russian-oligarchs-could-face-uk-sanctions,Staff who work on yachts and planes of Russian oligarchs could face UK sanctions,Ukraine,N/A,2022-03-30T17:18:33Z,Foreign Office also says it plans to extend sanctions to Russian-controlled territories of Donetsk and Luhansk
1376,https://www.theguardian.com/global-development/2022/apr/01/who-will-return-my-stolen-life-to-me-the-teenagers-who-fled-mariupol-ukraine,‘Who will return my stolen life to me?’ The teenagers who fled Mariupol,Ukraine,N/A,2022-04-01T05:00:13Z,As civilians are evacuated from the besieged city  three young people tell of their terrifying escape and how their lives have been changed for ever
1377,https://www.theguardian.com/business/2022/mar/01/oil-reserve-release-barrels-price-surge-crisis,US and 30 allied countries to release 60m barrels of oil amid price surge,Ukraine,N/A,2022-03-01T21:48:58Z,The coordinated decision  only the fourth in the International Energy Agency’s history  comes as Russia continues Kyiv siege
1378,https://www.theguardian.com/world/2022/mar/14/vladimir-putin-will-be-ousted-its-just-a-matter-of-when-and-how,Vladimir Putin will be ousted – it’s just a matter of when and how | Letters ,Ukraine,N/A,2022-03-14T17:57:51Z,Jeremy Smith thinks the outcome of Russia’s war on Ukraine that we all seem reluctant to discuss is the only non-catastrophic one
1379,https://www.theguardian.com/world/2022/mar/16/holocaust-galleries-in-london-to-keep-donation-from-roman-abramovich,Imperial War Museum in London to keep donation from Roman Abramovich,Ukraine,N/A,2022-03-16T15:25:38Z,Museum says decision to retain funding for Holocaust Galleries complies with UK sanctions against Russian oligarch
1380,https://www.theguardian.com/business/2022/mar/04/london-stock-exchange-suspends-trading-in-more-russian-firms,London Stock Exchange suspends trading in more Russian firms,Ukraine,N/A,2022-03-04T09:40:07Z,James Rutherford resigns from board of Evraz  steel and mining group in which Roman Abramovich has stake
1381,https://www.theguardian.com/world/2022/feb/25/can-germany-function-without-vladimir-putins-gas,Can Germany function without Vladimir Putin’s gas?,Ukraine,N/A,2022-02-25T09:07:15Z,Analysis: Nord Stream 2 was meant to deliver 70% of country’s gas and switch to renewable energy has been slow
1382,https://www.theguardian.com/commentisfree/2022/mar/22/russian-friend-putin-propaganda-facebook-ukraine-invasion,Freezing out my Russian friend is the only way I can fight Putin’s propaganda | Anne Penketh,Ukraine,N/A,2022-03-22T15:00:03Z,Her Facebook posts since the Ukraine invasion have stunned me. Unfriending her made me sad – but I had to do it
1383,https://www.theguardian.com/us-news/2022/feb/27/joe-biden-approval-rating-hits-new-low-poll,‘Leaders lead during crises’ White House says as Biden polling plummets,Ukraine,N/A,2022-02-27T15:37:37Z,Press secretary promises ‘optimism’ in face of war and inflation despite worrying Post-ABC poll two days before State of the Union
1384,https://www.theguardian.com/football/2022/apr/13/in-the-stands-with-ukrainians-dynamo-kyiv-play-again-match-for-peace-russia,‘I cry every day’: in the stands with Ukrainians as Dynamo Kyiv play again,Ukraine,N/A,2022-04-13T12:10:26Z,Club started ‘match for peace’ series in Warsaw watched by thousands of refugees from Russia’s attack on their homeland
1385,https://www.theguardian.com/world/2022/mar/06/mps-seeking-fast-track-freeze-on-oligarchs-assets-before-formal-sanctions,MPs seeking ‘fast-track’ freeze on oligarchs’ assets before formal sanctions,Ukraine,N/A,2022-03-06T07:15:46Z,Amendment to the economic crime bill comes after criticism that UK has been slower to act than US or EU
1386,https://www.theguardian.com/world/2022/mar/02/ukrainian-lorry-drivers-stuck-in-uk-inundated-with-support,Ukrainian lorry drivers stuck in UK inundated with support,Ukraine,N/A,2022-03-02T16:36:42Z,Thirteen drivers unable to fund their fuel and toll passes to return home are stranded at Northamptonshire truck stop
1387,https://www.theguardian.com/politics/2022/feb/22/labour-party-calls-for-ban-on-russian-broadcaster-rt,Labour party calls for ban on Russian broadcaster RT,Ukraine,N/A,2022-02-22T17:50:17Z,Labour leader Keir Starmer says state-backed broadcaster is pumping out ‘propaganda’
1388,https://www.theguardian.com/business/2022/mar/01/could-putin-be-exploring-cryptocurrencies-to-bypass-western-sanctions-russia-ukraine-invasion,Could Putin be exploring cryptocurrencies to bypass western sanctions?,Ukraine,N/A,2022-03-01T12:43:55Z,Debate rages over whether Russian banks could use crypto such as bitcoin as an alternative currency exchange
1389,https://www.theguardian.com/world/2022/mar/08/no-10-plans-cut-russian-fossil-fuels-use,UK to phase out Russian oil imports by 2023 and explore ending gas imports,Ukraine,N/A,2022-03-08T22:37:45Z,Analysts warn of a difficult and expensive transition that could push Britain into recession 
1390,https://www.theguardian.com/politics/2022/mar/27/after-partygate-tory-government-goes-from-crisis-to-crisis,After partygate: Tory government goes from crisis to crisis,Ukraine,N/A,2022-03-27T08:00:20Z,War in Ukraine has sidelined the row over No 10 parties  but Boris Johnson’s troubles are far from over. The cost of living crisis will prove a crucial test
1391,https://www.theguardian.com/commentisfree/2022/mar/08/all-out-economic-warfare-best-way-stop-putin,All-out economic warfare is the best way to stop Putin | Orysia Lutsevych,Ukraine,N/A,2022-03-08T08:00:05Z,The west’s half-measures are no deterrent to Russia’s aggression. These are the steps governments must take urgently
1392,https://www.theguardian.com/business/2022/mar/12/zelenskiys-reforms-were-too-slow-for-us-but-too-fast-for-putin,Zelenskiy’s reforms were too slow for us but too fast for Putin,Ukraine,N/A,2022-03-12T17:00:06Z,Like other world leaders  Ukraine’s president found tackling corruption difficult. Unlike them  he had Moscow watching him
1393,https://www.theguardian.com/commentisfree/2022/apr/10/germany-role-against-delusional-putin,Germany must shake off its torpor and play its full role against Putin | Simon Tisdall,Ukraine,N/A,2022-04-10T06:30:12Z,Only the boldest leadership can unite the EU against the delusional tyrant in Moscow. The German chancellor has the chance to provide it
1394,https://www.theguardian.com/world/2022/mar/10/london-mansions-superyacht-chelsea-fc-roman-abramovich-assets,London mansions to superyachts: what are Roman Abramovich’s assets?,Ukraine,N/A,2022-03-10T14:30:20Z,Russian oligarch’s UK assets  including Chelsea FC  have been frozen – but many are beyond government’s reach
1395,https://www.theguardian.com/commentisfree/2022/feb/02/johnsons-brexit-freedoms-bill-wont-set-us-free-but-it-will-reward-his-supporters,Johnson’s ‘Brexit freedoms bill’ won’t set us free. But it will reward his supporters | George Monbiot,Ukraine,N/A,2022-02-02T08:00:18Z,The wealthy ghouls who fund the Tory party expect their quid pro quo – and this legislation will deliver it
1396,https://www.theguardian.com/world/2022/feb/21/us-claims-russia-creating-lists-of-ukrainians-to-be-killed-or-sent-to-camps-report,Russia is creating lists of Ukrainians ‘to be killed or sent to camps’ US claims,Ukraine,N/A,2022-02-21T18:08:37Z,Leaked letter from US ambassador to UN warns of ‘human rights catastrophe’ in event of invasion
1397,https://www.theguardian.com/global-development/2022/mar/21/fertiliser-prices-hit-new-highs-as-multiple-problems-affect-global-supplies,Fertiliser prices hit new highs as multiple problems affect global supplies,Ukraine,N/A,2022-03-21T19:56:27Z,Factors include reduced supplies from Russia and Belarus  China export ban and Canadian rail strike
1398,https://www.theguardian.com/commentisfree/2022/mar/05/world-is-unpredictable-and-strange-climate-crisis-ukraine,The world is unpredictable and strange. Still there is hope in the madness | Rebecca Solnit,Ukraine,N/A,2022-03-05T11:21:22Z,The world that is coming is something we can work toward but not something we can foresee
1399,https://www.theguardian.com/commentisfree/2022/mar/01/hancock-home-front-heroes-war,I’m begging you Hancock and the Home Front heroes: just sit this one out | Marina Hyde,Ukraine,N/A,2022-03-01T14:57:00Z,Chaps  this isn’t the time to be relaunching careers – this cruel  deadly war in Ukraine is not for your exhilaration
1400,https://www.theguardian.com/world/2022/mar/09/pure-genocide-civilian-targets-in-mariupol-annihilated-by-russian-attacks,‘Pure genocide’: civilian targets in Mariupol ‘annihilated’ by Russian attacks,Ukraine,N/A,2022-03-09T19:06:46Z,Deputy mayor of southern Ukrainian city says people living in ‘medieval conditions’ after week of continuous shelling 
1401,https://www.theguardian.com/us-news/2022/mar/23/donald-trump-nuclear-weapons-russia,Trump: I would threaten Russia with nuclear submarines if still president,Ukraine,N/A,2022-03-23T15:47:19Z,‘We’re a greater nuclear power ’ former president who previously praised Putin as ‘smart’ tells Fox Business 
1402,https://www.theguardian.com/world/2022/feb/28/ukraine-several-killed-by-russian-rocket-strikes-in-civilian-areas-of-kharkiv,‘Horrendous’ rocket attack kills civilians in Kharkiv as Moscow ‘adapts its tactics’,Ukraine,N/A,2022-03-01T00:27:50Z,Footage shows dozens of Grad missiles raining down on centre of Ukraine’s second biggest city
1403,https://www.theguardian.com/world/2022/mar/24/russian-defence-minister-resurfaces-on-tv-but-for-just-a-few-seconds,Russian defence minister resurfaces on TV – but for just a few seconds,Ukraine,N/A,2022-03-24T18:21:07Z,Kremlin rolls out Sergei Shoigu for brief airing in response to media rumblings over his whereabouts
1404,https://www.theguardian.com/commentisfree/2022/mar/10/america-ukraine-russia-international-law,The US supports illegal annexations by Israel and Morocco. Why the hypocrisy? | Peter Beinart,Ukraine,N/A,2022-03-10T11:09:00Z,America must be consistent. It cannot pick and choose when to follow international law
1405,https://www.theguardian.com/world/2022/mar/14/russia-ukraine-kyiv-air-strike-hostomel,Russia keeps up pounding of Ukrainian cities amid ‘nightmare’ for civilians,Ukraine,N/A,2022-03-14T19:21:50Z,Red Cross chief says ‘history is watching’ as UN confirms almost 3 million people have fled country
1406,https://www.theguardian.com/world/2022/mar/15/uk-refugee-scheme-could-lead-to-exploitation-of-ukrainians-say-experts,UK refugee scheme could lead to exploitation of Ukrainians say experts,Ukraine,N/A,2022-03-15T20:27:21Z,Promise of ‘light touch’ checks prompts fears traffickers could see arrival of mostly women and children as opportunity
1407,https://www.theguardian.com/commentisfree/2022/mar/04/china-has-little-to-gain-but-much-to-lose-as-russias-ally,China has little to gain but much to lose as Russia’s ally | George Magnus,Ukraine,N/A,2022-03-04T17:37:08Z,The uneasy friendship and ties that bind China and Russia counter long-standing issues of mistrust over the years
1408,https://www.theguardian.com/commentisfree/2022/feb/01/ukraine-russia-vladimir-putin-boris-johnson-dirty-money,Britain’s failure to tackle Russian dirty money has enabled Putin’s aggression | Nicola Sturgeon,Ukraine,N/A,2022-02-01T16:00:02Z,If Boris Johnson is serious about helping Ukraine  the most resolute action he can take is at home
1409,https://www.theguardian.com/business/live/2022/mar/14/russia-debt-repayments-roubles-sanctions-imf-eurozone-china-stock-markeks-lockdown-business-live,Russia threatens to pay external debt in roubles; Ukraine’s GDP ‘could shrink 35%’; UK petrol to surge – as it happened,Ukraine,N/A,2022-03-14T18:47:19Z,Rolling coverage of the latest economic and financial news
1410,https://www.theguardian.com/world/2022/feb/13/russias-fsb-agency-engineering-coups-ukrainian-cities,Russia’s FSB agency tasked with engineering coups in Ukrainian cities UK believes,Ukraine,N/A,2022-02-13T18:14:40Z,Following any invasion  FSB saboteurs are expected to install pro-Kremlin leaders in major cities
1411,https://www.theguardian.com/world/2022/mar/22/ukrainian-photographer-missing-from-kyiv-frontline-and-feared-abducted,Ukrainian photographer missing from Kyiv frontline and feared abducted,Ukraine,N/A,2022-03-22T21:08:35Z,Maks Levin’s disappearance from Vishgorod on 13 March causes concern after previous abduction of journalists
1412,https://www.theguardian.com/world/2022/mar/01/vast-russian-military-convoy-kyiv-siege-ukraine,Vast Russian military convoy may be harbinger of a siege of Kyiv,Ukraine,N/A,2022-03-01T16:42:01Z,Analysis: convoy estimated to be 40 miles long raises fears of siege tactics and escalating civilian casualties
1413,https://www.theguardian.com/politics/2022/mar/01/ukrainian-activist-berates-boris-johnson-over-russia-response,Ukrainian activist berates Boris Johnson over Russia response,Ukraine,N/A,2022-03-01T15:51:03Z,Daria Kaleniuk interrupts media conference in Warsaw to press UK PM over sanctions and no-fly zone
1414,https://www.theguardian.com/politics/2022/mar/04/starmer-calls-on-tories-to-sack-co-chair-ben-elliot,Starmer calls on Tories to sack co-chair Ben Elliot over party links to Russia,Ukraine,N/A,2022-03-04T17:20:19Z,Firm Elliot jointly owns offered ‘luxury lifestyle management services’ to Russian elite
1415,https://www.theguardian.com/business/2022/mar/31/why-is-vladimir-putin-demanding-russian-gas-is-paid-for-in-roubles,Why is Vladimir Putin demanding Russian gas is paid for in roubles?,Ukraine,N/A,2022-03-31T05:00:40Z,Plan could be extended to include exports of oil  grain  fertilisers  coal  metals and other key commodities
1416,https://www.theguardian.com/environment/2022/apr/03/dire-warning-on-climate-change-is-being-ignored-amid-war-and-economic-turmoil,Dire warning on climate change ‘is being ignored’ amid war and economic turmoil,Ukraine,N/A,2022-04-03T07:45:13Z,The third segment of the Intergovernmental Panel on Climate Change report is being overshadowed  just like the previous one
1417,https://www.theguardian.com/commentisfree/2022/feb/26/timidity-greed-and-sloth-why-the-west-always-loses-to-putin,Timidity greed and sloth: why the west always loses to Putin,Ukraine,N/A,2022-02-26T17:17:15Z,The allies failed to prevent the invasion. Will they now dare to topple Russia’s rogue president?
1418,https://www.theguardian.com/politics/2022/mar/21/russia-responsible-for-hoax-calls-to-wallace-and-patel-says-no-10,Russia responsible for hoax calls to Ben Wallace and Priti Patel says No 10,Ukraine,N/A,2022-03-21T12:21:11Z,Downing Street says Moscow behind calls to British defence secretary and home secretary last week
1419,https://www.theguardian.com/australia-news/2022/apr/07/morning-mail-labor-urges-expulsion-of-russian-diplomats-sanctions-target-putin-daughters-call-to-ban-vaping,Morning mail: Labor urges expulsion of Russian diplomats sanctions target Putin daughters call to ban vaping,Ukraine,N/A,2022-04-06T20:50:42Z,Thursday: Anthony Albanese says ‘sickening abuses’ in Ukraine must trigger ‘immediate diplomatic consequences’. Plus: secret tapes played to Paddy Moriarty inquest hear man allegedly say ‘I killerated the bastard’
1420,https://www.theguardian.com/world/2022/feb/09/most-europeans-want-to-stand-with-kyiv-against-moscow-poll-suggests,Most Europeans want to stand with Kyiv against Moscow poll suggests,Ukraine,N/A,2022-02-09T05:00:42Z,More than 60% of people surveyed believe Nato should come to Ukraine’s defence if Russia invades
1421,https://www.theguardian.com/world/2022/feb/13/its-horrible-i-cant-sleep-ukrainians-in-london-face-anxious-wait-from-afar,‘It’s horrible I can’t sleep’: Ukrainians in London face anxious wait from afar,Ukraine,N/A,2022-02-13T08:30:18Z,With rising fear for relatives  the expatriate community watch events unfold to see if war with Russia will be averted
1422,https://www.theguardian.com/commentisfree/2022/mar/08/ukraine-no-fly-zone-nato-russia-war,A no-fly zone means Nato shooting down Russian jets. We must not do that | Daniel L Davis,Ukraine,N/A,2022-03-08T11:18:02Z,Nato must remain resolute and sober. If we let our emotions get the best of us  we may suffer far more harm than anything that has yet befallen Ukraine
1423,https://www.theguardian.com/politics/live/2022/feb/28/uk-politics-live-ukraine-visa-rules-refugees-ben-wallace-tom-tugendhat-latest,Truss warns of ‘some economic hardship’ as she gives more detail of Russian sanctions – as it happened,Ukraine,N/A,2022-02-28T18:22:28Z,Truss says officials ‘working through the night’ to draw up sanctions against oligarchs; Kwasi Kwarteng in Commons on economic crime bill
1424,https://www.theguardian.com/world/2022/feb/28/russian-rocket-strikes-kill-dozens-in-kharkiv-as-ukraine-russia-talks-begin,Russia launches multiple rocket attacks in Kharkiv and renews Kyiv assault ,Ukraine,N/A,2022-02-28T20:03:36Z,‘Dozens’ of civilians killed in Ukraine’s second city amid widespread use of indiscriminate weapons
1425,https://www.theguardian.com/commentisfree/2022/mar/15/marina-ovsyannikova-putin-tv-russia,Marina Ovsyannikova risked jail by opposing Putin on TV. Here’s why we fear for her | Judith Pallot,Ukraine,N/A,2022-03-15T13:08:24Z,Russia is used to turning critics into political prisoners. And its penal system will play a huge part in the repression to come
1426,https://www.theguardian.com/world/2022/mar/02/moscow-police-arrest-children-for-laying-flowers-at-ukrainian-embassy,Moscow police detain children for laying flowers at Ukrainian embassy,Ukraine,N/A,2022-03-02T23:43:26Z,Five children aged seven to 11 with peace signs held for hours while two women face trial on unspecified charges
1427,https://www.theguardian.com/business/2022/feb/27/russia-ukraine-inflation-us-oil-economy-green-energy,US inflation is at a 40-year high. Russia’s war will only make it worse,Ukraine,N/A,2022-02-27T07:00:06Z,Biden’s green energy plan could be derailed since Russia mines and produces a significant amount of key metals
1428,https://www.theguardian.com/world/2022/feb/20/memory-of-1938-munich-ukrainian-president-zelenskiy-russia,Memory of 1938 hangs heavy in Munich as Ukrainian president calls for action,Ukraine,N/A,2022-02-20T16:06:49Z,‘Has the world forgotten its mistakes of the 20th century?’ asks Volodymyr Zelenskiy as invasion looms
1429,https://www.theguardian.com/world/2022/feb/28/vasylkiv-why-this-small-ukrainian-town-is-now-a-big-russian-target,Vasylkiv: why this small Ukrainian town is now a big Russian target,Ukraine,N/A,2022-02-28T20:15:55Z,With a military airfield and control centre to defend  Vasylkiv’s mayor and populace are learning about war in real time
1430,https://www.theguardian.com/business/2022/feb/28/russia-oil-tanker-docked-in-wales-even-as-uk-moves-to-restrict-access-ukraine-sanctions,Russian vessels to be banned from British ports says Grant Shapps,Ukraine,N/A,2022-02-28T19:37:39Z,Transport secretary’s pledge comes with multiple oil tankers either docked or on their way to UK ports
1431,https://www.theguardian.com/australia-news/2022/mar/14/morning-mail-russia-escalates-war-with-attack-near-poland-daniel-andrews-pushes-sick-leave-trial-top-aussie-pools,Morning mail: Russia escalates war with attack near Poland Daniel Andrews pushes sick leave trial top Aussie pools,Ukraine,N/A,2022-03-13T19:54:48Z,Monday: Victorian premier Daniel Andrews will push ahead with a paid sick leave trial for workers in insecure employment. Plus: Australia’s top 10 public swimming pools
1432,https://www.theguardian.com/news/2022/mar/03/corrections-and-clarifications,Corrections and clarifications,Ukraine,N/A,2022-03-03T21:00:18Z,Prince of Wales | National insurance rise
1433,https://www.theguardian.com/politics/2022/mar/27/after-partygate-tory-government-goes-from-crisis-to-crisis,After partygate: Tory government goes from crisis to crisis,Ukraine,N/A,2022-03-27T08:00:20Z,War in Ukraine has sidelined the row over No 10 parties  but Boris Johnson’s troubles are far from over. The cost of living crisis will prove a crucial test
1434,https://www.theguardian.com/world/2022/mar/24/eu-leaders-oil-gas-imports-russia-ukraine,EU leaders wrangle with issue of oil and gas imports from Russia at summit,Ukraine,N/A,2022-03-24T19:55:54Z,Poland and Baltic states seek embargo  while other countries including Germany and Belgium want gradual measures
1435,https://www.theguardian.com/world/2022/mar/24/eugene-shvidler-oligarch-abramovich-chelsea-russian-billionaire-uk-sanctions,Eugene Shvidler: oligarch pays high price for close ties to Abramovich,Ukraine,N/A,2022-03-24T16:17:26Z,Longtime friend and business partner of Chelsea owner is latest Russian billionaire to be hit with UK sanctions
1436,https://www.theguardian.com/politics/2022/apr/14/senior-tory-calls-confidence-vote-pm-local-elections-badly,Senior Tory urges PM to call confidence vote if local elections go badly,Ukraine,N/A,2022-04-14T07:40:43Z,Tobias Ellwood says Boris Johnson owes it to the party and that Putin could exploit his law-breaker image
1437,https://www.theguardian.com/technology/2022/mar/02/crypto-exchange-boss-changpeng-zhao-binance-resists-calls-for-ban-on-all-russia-transactions,Crypto exchange boss resists calls for ban on all Russia transactions ,Ukraine,N/A,2022-03-02T10:32:47Z,Changpeng Zhao  founder of Binance says exchanges will comply with curbs on individuals  but rejects blanket ban
1438,https://www.theguardian.com/world/2022/mar/12/uk-announces-plan-to-ban-exports-of-luxury-goods-to-russia,UK announces plan to ban exports of luxury goods to Russia ,Ukraine,N/A,2022-03-12T13:41:03Z,Move comes after Boris Johnson and other G7 leaders agreed to deny Russia ‘most favoured nation’ status on key products
1439,https://www.theguardian.com/world/2022/mar/23/zelenskiy-calls-on-japan-to-impose-trade-embargo-on-russian-goods,Zelenskiy calls on Japan to impose trade embargo on Russian goods,Ukraine,N/A,2022-03-23T16:27:40Z,The Ukrainian president thanked Japan for ‘leading the way’ in virtual address to MPs
1440,https://www.theguardian.com/business/2022/apr/13/inflation-march-britain-cost-of-living-soars,Inflation hits 7% in March as Britain’s cost of living soars,Ukraine,N/A,2022-04-13T06:05:20Z,Latest rise in CPI measure is highest in three decades  coming a month after it hit 6.2%
1441,https://www.theguardian.com/world/2022/mar/27/russia-seizes-audemars-piguet-watches-in-apparent-retaliation-for-swiss-sanctions,Russia seizes Audemars Piguet watches in apparent retaliation for Swiss sanctions,Ukraine,N/A,2022-03-27T15:59:51Z,Timepieces worth millions of dollars were taken by FSB agents in Moscow  according to a Swiss paper
1442,https://www.theguardian.com/politics/2022/mar/27/nadhim-zahawi-biden-russia-putin,UK distances itself from Biden saying Putin ‘cannot remain in power’,Ukraine,N/A,2022-03-27T10:48:16Z,Nadhim Zahawi said it was for the Russian people to decide Vladimir Putin’s future
1443,https://www.theguardian.com/world/2022/mar/18/russia-missile-lviv-mariupol-ukraine-war,Fighting reaches central Mariupol as shelling hinders rescue attempts,Ukraine,N/A,2022-03-18T17:44:50Z,Russia claims to be ‘tightening noose’ around south-eastern port city as thousands still stranded
1444,https://www.theguardian.com/business/2022/mar/18/burger-king-owner-says-operator-in-russia-refuses-to-shut-shops-ukraine,Burger King owner says operator in Russia refuses to shut shops,Ukraine,N/A,2022-03-18T12:26:09Z,Parent company RBI cannot do it directly because of complicated legal contract with main partner
1445,https://www.theguardian.com/lifeandstyle/commentisfree/2022/feb/08/im-wrong-about-everything-just-ask-my-children,I’m wrong about everything – just ask my children,Ukraine,N/A,2022-02-08T07:00:16Z,From how to cross a road  to what length hair should be  I officially know nothing. Ditto anything to do with vegetarianism  computers  animal husbandry  Ukraine …
1446,https://www.theguardian.com/business/2022/feb/28/russia-oil-tanker-docked-in-wales-even-as-uk-moves-to-restrict-access-ukraine-sanctions,Russian vessels to be banned from British ports says Grant Shapps,Ukraine,N/A,2022-02-28T19:37:39Z,Transport secretary’s pledge comes with multiple oil tankers either docked or on their way to UK ports
1447,https://www.theguardian.com/world/2022/mar/04/russia-completely-blocks-access-to-facebook-and-twitter,Russia blocks access to Facebook and Twitter,Ukraine,N/A,2022-03-04T20:05:50Z,Move to block Facebook and Twitter comes as the government passed a bill the criminalizes ‘fake’ reports against the war
1448,https://www.theguardian.com/world/2022/mar/05/visa-and-mastercard-will-both-suspend-operations-in-russia,Visa and Mastercard will both suspend operations in Russia,Ukraine,N/A,2022-03-05T23:55:31Z,Transactions to be cut off after Ukrainian president Volodymyr Zelenskiy urged companies to take action Mastercard and Visa block in Russia does not stop domestic purchases Russia-Ukraine war: live updates
1449,https://www.theguardian.com/world/2022/mar/28/cold-war-echoes-african-leaders-resist-criticising-putins-war-ukraine,Cold war echoes as African leaders resist criticising Putin’s war,Ukraine,N/A,2022-03-28T07:12:12Z,Many remember Moscow’s support for liberation from colonial rule  and a strong anti-imperialist feeling remains
1450,https://www.theguardian.com/world/2022/mar/20/marina-ovsyannikova-russian-journalist-refuses-france-asylum,Marina Ovsyannikova Russian TV protester decries Putin propaganda,Ukraine,N/A,2022-03-20T16:09:34Z,‘I could see security dragging people away ’ says editor fined for walking into shot with sign saying ‘No War’
1451,https://www.theguardian.com/uk-news/2022/mar/02/keir-starmer-calls-uk-blacklist-russian-crony-igor-shuvalov,Igor Shuvalov: the former Russian deputy PM with an £11m flat in Whitehall ,Ukraine,N/A,2022-03-02T19:44:05Z,Sanctioned by the EU  the Russian bank boss still enjoys financial freedom in Britain
1452,https://www.theguardian.com/australia-news/2022/feb/24/morning-mail-us-says-russia-has-put-troops-into-position-australias-sanctions-sydney-trains-fiasco,Morning mail: US says Russia has put troops into position Australia’s sanctions Sydney trains fiasco,Ukraine,N/A,2022-02-23T19:55:55Z,Thursday: Forces ‘ready to go now if they get the order’ to invade Ukraine  US defence official says. Plus: key questions about the NSW transport row
1453,https://www.theguardian.com/books/2022/mar/10/books-against-bombs-how-ukrainians-are-using-literature-to-fight-back,Books against bombs: how Ukrainians are using literature to fight back,Ukraine,N/A,2022-03-10T09:27:36Z,During Covid  Ukraine’s population bought books  thanks to a government vaccine initiative. Now there is no time to read  they can still be useful 
1454,https://www.theguardian.com/world/2022/mar/02/ukrainian-volunteers-united-front-against-russia-invasion,‘We are a huge amount of ants’: the united front of Ukrainian volunteers,Ukraine,N/A,2022-03-02T14:27:07Z,People are flocking to help against Russia’s invasion – from young army recruits to grandmothers cooking borscht for refugees
1455,https://www.theguardian.com/world/2022/mar/27/russia-seizes-audemars-piguet-watches-in-apparent-retaliation-for-swiss-sanctions,Russia seizes Audemars Piguet watches in apparent retaliation for Swiss sanctions,Ukraine,N/A,2022-03-27T15:59:51Z,Timepieces worth millions of dollars were taken by FSB agents in Moscow  according to a Swiss paper
